Month,Day,Facility,Storage_Type,Total_Capacity_Units,Used_Units,Utilization_Pct
112,21,Columbus,Bins,233164800,114110.90476190476,0.04894002214824225
112,21,Columbus,Hazmat,6918400,27508.309523809523,0.397610856900577
112,21,Sacramento,Pallet,3564450,250627.92857142855,7.031321201627981
112,21,Sacramento,Racking,3557216,65019.19047619048,1.8278111443384513
112,21,Sacramento,Bins,7776000,114110.90476190476,1.4674756270821088
112,21,Sacramento,Hazmat,712896,27508.309523809523,3.858670763170157
112,21,Austin,Pallet,3583152,250627.92857142855,6.994621734479267
112,21,Austin,Racking,3107328,65019.19047619048,2.092446966531711
112,21,Austin,Bins,10631520,114110.90476190476,1.073326342441201
112,21,Austin,Hazmat,2015360,27508.309523809523,1.3649327923452645
113,1,SYSTEM_TOTAL,Pallet,14407162,290051.04761904763,2.013242077926573
113,1,SYSTEM_TOTAL,Racking,10907744,70941.61904761904,0.6503784746655132
113,1,SYSTEM_TOTAL,Bins,251572320,140133.5,0.0557030678096859
113,1,SYSTEM_TOTAL,Hazmat,9646656,27520.380952380954,0.2852841539325229
113,1,Columbus,Pallet,7259560,290051.04761904763,3.995435640989917
113,1,Columbus,Racking,4243200,70941.61904761904,1.6718895891690007
113,1,Columbus,Bins,233164800,140133.5,0.060100624107927096
113,1,Columbus,Hazmat,6918400,27520.380952380954,0.39778533985286996
113,1,Sacramento,Pallet,3564450,290051.04761904763,8.137329675519299
113,1,Sacramento,Racking,3557216,70941.61904761904,1.9943016968218696
113,1,Sacramento,Bins,7776000,140133.5,1.802128343621399
113,1,Sacramento,Hazmat,712896,27520.380952380954,3.860364057643886
113,1,Austin,Pallet,3583152,290051.04761904763,8.094857477970448
113,1,Austin,Racking,3107328,70941.61904761904,2.283042506218173
113,1,Austin,Bins,10631520,140133.5,1.3180946844853794
113,1,Austin,Hazmat,2015360,27520.380952380954,1.3655317636740312
113,2,SYSTEM_TOTAL,Pallet,14407162,290051.04761904763,2.013242077926573
113,2,SYSTEM_TOTAL,Racking,10907744,70941.61904761904,0.6503784746655132
113,2,SYSTEM_TOTAL,Bins,251572320,140133.5,0.0557030678096859
113,2,SYSTEM_TOTAL,Hazmat,9646656,27520.380952380954,0.2852841539325229
113,2,Columbus,Pallet,7259560,290051.04761904763,3.995435640989917
113,2,Columbus,Racking,4243200,70941.61904761904,1.6718895891690007
113,2,Columbus,Bins,233164800,140133.5,0.060100624107927096
113,2,Columbus,Hazmat,6918400,27520.380952380954,0.39778533985286996
113,2,Sacramento,Pallet,3564450,290051.04761904763,8.137329675519299
113,2,Sacramento,Racking,3557216,70941.61904761904,1.9943016968218696
113,2,Sacramento,Bins,7776000,140133.5,1.802128343621399
113,2,Sacramento,Hazmat,712896,27520.380952380954,3.860364057643886
113,2,Austin,Pallet,3583152,290051.04761904763,8.094857477970448
113,2,Austin,Racking,3107328,70941.61904761904,2.283042506218173
113,2,Austin,Bins,10631520,140133.5,1.3180946844853794
113,2,Austin,Hazmat,2015360,27520.380952380954,1.3655317636740312
113,3,SYSTEM_TOTAL,Pallet,14407162,290051.04761904763,2.013242077926573
113,3,SYSTEM_TOTAL,Racking,10907744,70941.61904761904,0.6503784746655132
113,3,SYSTEM_TOTAL,Bins,251572320,140133.5,0.0557030678096859
113,3,SYSTEM_TOTAL,Hazmat,9646656,27520.380952380954,0.2852841539325229
113,3,Columbus,Pallet,7259560,290051.04761904763,3.995435640989917
113,3,Columbus,Racking,4243200,70941.61904761904,1.6718895891690007
113,3,Columbus,Bins,233164800,140133.5,0.060100624107927096
113,3,Columbus,Hazmat,6918400,27520.380952380954,0.39778533985286996
113,3,Sacramento,Pallet,3564450,290051.04761904763,8.137329675519299
113,3,Sacramento,Racking,3557216,70941.61904761904,1.9943016968218696
113,3,Sacramento,Bins,7776000,140133.5,1.802128343621399
113,3,Sacramento,Hazmat,712896,27520.380952380954,3.860364057643886
113,3,Austin,Pallet,3583152,290051.04761904763,8.094857477970448
113,3,Austin,Racking,3107328,70941.61904761904,2.283042506218173
113,3,Austin,Bins,10631520,140133.5,1.3180946844853794
113,3,Austin,Hazmat,2015360,27520.380952380954,1.3655317636740312
113,4,SYSTEM_TOTAL,Pallet,14407162,290051.04761904763,2.013242077926573
113,4,SYSTEM_TOTAL,Racking,10907744,70941.61904761904,0.6503784746655132
113,4,SYSTEM_TOTAL,Bins,251572320,140133.5,0.0557030678096859
113,4,SYSTEM_TOTAL,Hazmat,9646656,27520.380952380954,0.2852841539325229
113,4,Columbus,Pallet,7259560,290051.04761904763,3.995435640989917
113,4,Columbus,Racking,4243200,70941.61904761904,1.6718895891690007
113,4,Columbus,Bins,233164800,140133.5,0.060100624107927096
113,4,Columbus,Hazmat,6918400,27520.380952380954,0.39778533985286996
113,4,Sacramento,Pallet,3564450,290051.04761904763,8.137329675519299
113,4,Sacramento,Racking,3557216,70941.61904761904,1.9943016968218696
113,4,Sacramento,Bins,7776000,140133.5,1.802128343621399
113,4,Sacramento,Hazmat,712896,27520.380952380954,3.860364057643886
113,4,Austin,Pallet,3583152,290051.04761904763,8.094857477970448
113,4,Austin,Racking,3107328,70941.61904761904,2.283042506218173
113,4,Austin,Bins,10631520,140133.5,1.3180946844853794
113,4,Austin,Hazmat,2015360,27520.380952380954,1.3655317636740312
113,5,SYSTEM_TOTAL,Pallet,14407162,290051.04761904763,2.013242077926573
113,5,SYSTEM_TOTAL,Racking,10907744,70941.61904761904,0.6503784746655132
113,5,SYSTEM_TOTAL,Bins,251572320,140133.5,0.0557030678096859
113,5,SYSTEM_TOTAL,Hazmat,9646656,27520.380952380954,0.2852841539325229
113,5,Columbus,Pallet,7259560,290051.04761904763,3.995435640989917
113,5,Columbus,Racking,4243200,70941.61904761904,1.6718895891690007
113,5,Columbus,Bins,233164800,140133.5,0.060100624107927096
113,5,Columbus,Hazmat,6918400,27520.380952380954,0.39778533985286996
113,5,Sacramento,Pallet,3564450,290051.04761904763,8.137329675519299
113,5,Sacramento,Racking,3557216,70941.61904761904,1.9943016968218696
113,5,Sacramento,Bins,7776000,140133.5,1.802128343621399
113,5,Sacramento,Hazmat,712896,27520.380952380954,3.860364057643886
113,5,Austin,Pallet,3583152,290051.04761904763,8.094857477970448
113,5,Austin,Racking,3107328,70941.61904761904,2.283042506218173
113,5,Austin,Bins,10631520,140133.5,1.3180946844853794
113,5,Austin,Hazmat,2015360,27520.380952380954,1.3655317636740312
113,6,SYSTEM_TOTAL,Pallet,14407162,290051.04761904763,2.013242077926573
113,6,SYSTEM_TOTAL,Racking,10907744,70941.61904761904,0.6503784746655132
113,6,SYSTEM_TOTAL,Bins,251572320,140133.5,0.0557030678096859
113,6,SYSTEM_TOTAL,Hazmat,9646656,27520.380952380954,0.2852841539325229
113,6,Columbus,Pallet,7259560,290051.04761904763,3.995435640989917
113,6,Columbus,Racking,4243200,70941.61904761904,1.6718895891690007
113,6,Columbus,Bins,233164800,140133.5,0.060100624107927096
113,6,Columbus,Hazmat,6918400,27520.380952380954,0.39778533985286996
113,6,Sacramento,Pallet,3564450,290051.04761904763,8.137329675519299
113,6,Sacramento,Racking,3557216,70941.61904761904,1.9943016968218696
113,6,Sacramento,Bins,7776000,140133.5,1.802128343621399
113,6,Sacramento,Hazmat,712896,27520.380952380954,3.860364057643886
113,6,Austin,Pallet,3583152,290051.04761904763,8.094857477970448
113,6,Austin,Racking,3107328,70941.61904761904,2.283042506218173
113,6,Austin,Bins,10631520,140133.5,1.3180946844853794
113,6,Austin,Hazmat,2015360,27520.380952380954,1.3655317636740312
113,7,SYSTEM_TOTAL,Pallet,14407162,290051.04761904763,2.013242077926573
113,7,SYSTEM_TOTAL,Racking,10907744,70941.61904761904,0.6503784746655132
113,7,SYSTEM_TOTAL,Bins,251572320,140133.5,0.0557030678096859
113,7,SYSTEM_TOTAL,Hazmat,9646656,27520.380952380954,0.2852841539325229
113,7,Columbus,Pallet,7259560,290051.04761904763,3.995435640989917
113,7,Columbus,Racking,4243200,70941.61904761904,1.6718895891690007
113,7,Columbus,Bins,233164800,140133.5,0.060100624107927096
113,7,Columbus,Hazmat,6918400,27520.380952380954,0.39778533985286996
113,7,Sacramento,Pallet,3564450,290051.04761904763,8.137329675519299
113,7,Sacramento,Racking,3557216,70941.61904761904,1.9943016968218696
113,7,Sacramento,Bins,7776000,140133.5,1.802128343621399
113,7,Sacramento,Hazmat,712896,27520.380952380954,3.860364057643886
113,7,Austin,Pallet,3583152,290051.04761904763,8.094857477970448
113,7,Austin,Racking,3107328,70941.61904761904,2.283042506218173
113,7,Austin,Bins,10631520,140133.5,1.3180946844853794
113,7,Austin,Hazmat,2015360,27520.380952380954,1.3655317636740312
113,8,SYSTEM_TOTAL,Pallet,14407162,290051.04761904763,2.013242077926573
113,8,SYSTEM_TOTAL,Racking,10907744,70941.61904761904,0.6503784746655132
113,8,SYSTEM_TOTAL,Bins,251572320,140133.5,0.0557030678096859
113,8,SYSTEM_TOTAL,Hazmat,9646656,27520.380952380954,0.2852841539325229
113,8,Columbus,Pallet,7259560,290051.04761904763,3.995435640989917
113,8,Columbus,Racking,4243200,70941.61904761904,1.6718895891690007
113,8,Columbus,Bins,233164800,140133.5,0.060100624107927096
113,8,Columbus,Hazmat,6918400,27520.380952380954,0.39778533985286996
113,8,Sacramento,Pallet,3564450,290051.04761904763,8.137329675519299
113,8,Sacramento,Racking,3557216,70941.61904761904,1.9943016968218696
113,8,Sacramento,Bins,7776000,140133.5,1.802128343621399
113,8,Sacramento,Hazmat,712896,27520.380952380954,3.860364057643886
113,8,Austin,Pallet,3583152,290051.04761904763,8.094857477970448
113,8,Austin,Racking,3107328,70941.61904761904,2.283042506218173
113,8,Austin,Bins,10631520,140133.5,1.3180946844853794
113,8,Austin,Hazmat,2015360,27520.380952380954,1.3655317636740312
113,9,SYSTEM_TOTAL,Pallet,14407162,290051.04761904763,2.013242077926573
113,9,SYSTEM_TOTAL,Racking,10907744,70941.61904761904,0.6503784746655132
113,9,SYSTEM_TOTAL,Bins,251572320,140133.5,0.0557030678096859
113,9,SYSTEM_TOTAL,Hazmat,9646656,27520.380952380954,0.2852841539325229
113,9,Columbus,Pallet,7259560,290051.04761904763,3.995435640989917
113,9,Columbus,Racking,4243200,70941.61904761904,1.6718895891690007
113,9,Columbus,Bins,233164800,140133.5,0.060100624107927096
113,9,Columbus,Hazmat,6918400,27520.380952380954,0.39778533985286996
113,9,Sacramento,Pallet,3564450,290051.04761904763,8.137329675519299
113,9,Sacramento,Racking,3557216,70941.61904761904,1.9943016968218696
113,9,Sacramento,Bins,7776000,140133.5,1.802128343621399
113,9,Sacramento,Hazmat,712896,27520.380952380954,3.860364057643886
113,9,Austin,Pallet,3583152,290051.04761904763,8.094857477970448
113,9,Austin,Racking,3107328,70941.61904761904,2.283042506218173
113,9,Austin,Bins,10631520,140133.5,1.3180946844853794
113,9,Austin,Hazmat,2015360,27520.380952380954,1.3655317636740312
113,10,SYSTEM_TOTAL,Pallet,14407162,290051.04761904763,2.013242077926573
113,10,SYSTEM_TOTAL,Racking,10907744,70941.61904761904,0.6503784746655132
113,10,SYSTEM_TOTAL,Bins,251572320,140133.5,0.0557030678096859
113,10,SYSTEM_TOTAL,Hazmat,9646656,27520.380952380954,0.2852841539325229
113,10,Columbus,Pallet,7259560,290051.04761904763,3.995435640989917
113,10,Columbus,Racking,4243200,70941.61904761904,1.6718895891690007
113,10,Columbus,Bins,233164800,140133.5,0.060100624107927096
113,10,Columbus,Hazmat,6918400,27520.380952380954,0.39778533985286996
113,10,Sacramento,Pallet,3564450,290051.04761904763,8.137329675519299
113,10,Sacramento,Racking,3557216,70941.61904761904,1.9943016968218696
113,10,Sacramento,Bins,7776000,140133.5,1.802128343621399
113,10,Sacramento,Hazmat,712896,27520.380952380954,3.860364057643886
113,10,Austin,Pallet,3583152,290051.04761904763,8.094857477970448
113,10,Austin,Racking,3107328,70941.61904761904,2.283042506218173
113,10,Austin,Bins,10631520,140133.5,1.3180946844853794
113,10,Austin,Hazmat,2015360,27520.380952380954,1.3655317636740312
113,11,SYSTEM_TOTAL,Pallet,14407162,290051.04761904763,2.013242077926573
113,11,SYSTEM_TOTAL,Racking,10907744,70941.61904761904,0.6503784746655132
113,11,SYSTEM_TOTAL,Bins,251572320,140133.5,0.0557030678096859
113,11,SYSTEM_TOTAL,Hazmat,9646656,27520.380952380954,0.2852841539325229
113,11,Columbus,Pallet,7259560,290051.04761904763,3.995435640989917
113,11,Columbus,Racking,4243200,70941.61904761904,1.6718895891690007
113,11,Columbus,Bins,233164800,140133.5,0.060100624107927096
113,11,Columbus,Hazmat,6918400,27520.380952380954,0.39778533985286996
113,11,Sacramento,Pallet,3564450,290051.04761904763,8.137329675519299
113,11,Sacramento,Racking,3557216,70941.61904761904,1.9943016968218696
113,11,Sacramento,Bins,7776000,140133.5,1.802128343621399
113,11,Sacramento,Hazmat,712896,27520.380952380954,3.860364057643886
113,11,Austin,Pallet,3583152,290051.04761904763,8.094857477970448
113,11,Austin,Racking,3107328,70941.61904761904,2.283042506218173
113,11,Austin,Bins,10631520,140133.5,1.3180946844853794
113,11,Austin,Hazmat,2015360,27520.380952380954,1.3655317636740312
113,12,SYSTEM_TOTAL,Pallet,14407162,290051.04761904763,2.013242077926573
113,12,SYSTEM_TOTAL,Racking,10907744,70941.61904761904,0.6503784746655132
113,12,SYSTEM_TOTAL,Bins,251572320,140133.5,0.0557030678096859
113,12,SYSTEM_TOTAL,Hazmat,9646656,27520.380952380954,0.2852841539325229
113,12,Columbus,Pallet,7259560,290051.04761904763,3.995435640989917
113,12,Columbus,Racking,4243200,70941.61904761904,1.6718895891690007
113,12,Columbus,Bins,233164800,140133.5,0.060100624107927096
113,12,Columbus,Hazmat,6918400,27520.380952380954,0.39778533985286996
113,12,Sacramento,Pallet,3564450,290051.04761904763,8.137329675519299
113,12,Sacramento,Racking,3557216,70941.61904761904,1.9943016968218696
113,12,Sacramento,Bins,7776000,140133.5,1.802128343621399
113,12,Sacramento,Hazmat,712896,27520.380952380954,3.860364057643886
113,12,Austin,Pallet,3583152,290051.04761904763,8.094857477970448
113,12,Austin,Racking,3107328,70941.61904761904,2.283042506218173
113,12,Austin,Bins,10631520,140133.5,1.3180946844853794
113,12,Austin,Hazmat,2015360,27520.380952380954,1.3655317636740312
113,13,SYSTEM_TOTAL,Pallet,14407162,290051.04761904763,2.013242077926573
113,13,SYSTEM_TOTAL,Racking,10907744,70941.61904761904,0.6503784746655132
113,13,SYSTEM_TOTAL,Bins,251572320,140133.5,0.0557030678096859
113,13,SYSTEM_TOTAL,Hazmat,9646656,27520.380952380954,0.2852841539325229
113,13,Columbus,Pallet,7259560,290051.04761904763,3.995435640989917
113,13,Columbus,Racking,4243200,70941.61904761904,1.6718895891690007
113,13,Columbus,Bins,233164800,140133.5,0.060100624107927096
113,13,Columbus,Hazmat,6918400,27520.380952380954,0.39778533985286996
113,13,Sacramento,Pallet,3564450,290051.04761904763,8.137329675519299
113,13,Sacramento,Racking,3557216,70941.61904761904,1.9943016968218696
113,13,Sacramento,Bins,7776000,140133.5,1.802128343621399
113,13,Sacramento,Hazmat,712896,27520.380952380954,3.860364057643886
113,13,Austin,Pallet,3583152,290051.04761904763,8.094857477970448
113,13,Austin,Racking,3107328,70941.61904761904,2.283042506218173
113,13,Austin,Bins,10631520,140133.5,1.3180946844853794
113,13,Austin,Hazmat,2015360,27520.380952380954,1.3655317636740312
113,14,SYSTEM_TOTAL,Pallet,14407162,290051.04761904763,2.013242077926573
113,14,SYSTEM_TOTAL,Racking,10907744,70941.61904761904,0.6503784746655132
113,14,SYSTEM_TOTAL,Bins,251572320,140133.5,0.0557030678096859
113,14,SYSTEM_TOTAL,Hazmat,9646656,27520.380952380954,0.2852841539325229
113,14,Columbus,Pallet,7259560,290051.04761904763,3.995435640989917
113,14,Columbus,Racking,4243200,70941.61904761904,1.6718895891690007
113,14,Columbus,Bins,233164800,140133.5,0.060100624107927096
113,14,Columbus,Hazmat,6918400,27520.380952380954,0.39778533985286996
113,14,Sacramento,Pallet,3564450,290051.04761904763,8.137329675519299
113,14,Sacramento,Racking,3557216,70941.61904761904,1.9943016968218696
113,14,Sacramento,Bins,7776000,140133.5,1.802128343621399
113,14,Sacramento,Hazmat,712896,27520.380952380954,3.860364057643886
113,14,Austin,Pallet,3583152,290051.04761904763,8.094857477970448
113,14,Austin,Racking,3107328,70941.61904761904,2.283042506218173
113,14,Austin,Bins,10631520,140133.5,1.3180946844853794
113,14,Austin,Hazmat,2015360,27520.380952380954,1.3655317636740312
113,15,SYSTEM_TOTAL,Pallet,14407162,290051.04761904763,2.013242077926573
113,15,SYSTEM_TOTAL,Racking,10907744,70941.61904761904,0.6503784746655132
113,15,SYSTEM_TOTAL,Bins,251572320,140133.5,0.0557030678096859
113,15,SYSTEM_TOTAL,Hazmat,9646656,27520.380952380954,0.2852841539325229
113,15,Columbus,Pallet,7259560,290051.04761904763,3.995435640989917
113,15,Columbus,Racking,4243200,70941.61904761904,1.6718895891690007
113,15,Columbus,Bins,233164800,140133.5,0.060100624107927096
113,15,Columbus,Hazmat,6918400,27520.380952380954,0.39778533985286996
113,15,Sacramento,Pallet,3564450,290051.04761904763,8.137329675519299
113,15,Sacramento,Racking,3557216,70941.61904761904,1.9943016968218696
113,15,Sacramento,Bins,7776000,140133.5,1.802128343621399
113,15,Sacramento,Hazmat,712896,27520.380952380954,3.860364057643886
113,15,Austin,Pallet,3583152,290051.04761904763,8.094857477970448
113,15,Austin,Racking,3107328,70941.61904761904,2.283042506218173
113,15,Austin,Bins,10631520,140133.5,1.3180946844853794
113,15,Austin,Hazmat,2015360,27520.380952380954,1.3655317636740312
113,16,SYSTEM_TOTAL,Pallet,14407162,290051.04761904763,2.013242077926573
113,16,SYSTEM_TOTAL,Racking,10907744,70941.61904761904,0.6503784746655132
113,16,SYSTEM_TOTAL,Bins,251572320,140133.5,0.0557030678096859
113,16,SYSTEM_TOTAL,Hazmat,9646656,27520.380952380954,0.2852841539325229
113,16,Columbus,Pallet,7259560,290051.04761904763,3.995435640989917
113,16,Columbus,Racking,4243200,70941.61904761904,1.6718895891690007
113,16,Columbus,Bins,233164800,140133.5,0.060100624107927096
113,16,Columbus,Hazmat,6918400,27520.380952380954,0.39778533985286996
113,16,Sacramento,Pallet,3564450,290051.04761904763,8.137329675519299
113,16,Sacramento,Racking,3557216,70941.61904761904,1.9943016968218696
113,16,Sacramento,Bins,7776000,140133.5,1.802128343621399
113,16,Sacramento,Hazmat,712896,27520.380952380954,3.860364057643886
113,16,Austin,Pallet,3583152,290051.04761904763,8.094857477970448
113,16,Austin,Racking,3107328,70941.61904761904,2.283042506218173
113,16,Austin,Bins,10631520,140133.5,1.3180946844853794
113,16,Austin,Hazmat,2015360,27520.380952380954,1.3655317636740312
113,17,SYSTEM_TOTAL,Pallet,14407162,290051.04761904763,2.013242077926573
113,17,SYSTEM_TOTAL,Racking,10907744,70941.61904761904,0.6503784746655132
113,17,SYSTEM_TOTAL,Bins,251572320,140133.5,0.0557030678096859
113,17,SYSTEM_TOTAL,Hazmat,9646656,27520.380952380954,0.2852841539325229
113,17,Columbus,Pallet,7259560,290051.04761904763,3.995435640989917
113,17,Columbus,Racking,4243200,70941.61904761904,1.6718895891690007
113,17,Columbus,Bins,233164800,140133.5,0.060100624107927096
113,17,Columbus,Hazmat,6918400,27520.380952380954,0.39778533985286996
113,17,Sacramento,Pallet,3564450,290051.04761904763,8.137329675519299
113,17,Sacramento,Racking,3557216,70941.61904761904,1.9943016968218696
